user,lemak,protein,karbohidrat,gula,class
0,8.24,29.31,0.0,0.0,0
0,18.52,18.12,0.13,0.0,0
1,18.29,22.06,0.04,0.0,1
0,8.61,20.65,0.0,0.0,0
0,10.63,24.43,0.0,0.0,1
0,22.89,16.16,0.24,0.0,0
3,26.27,28.21,0.0,0.0,2
3,8.3,19.72,0.0,0.0,1
0,15.5,34.06,0.0,0.0,1
0,6.77,19.35,0.0,0.0,0
2,11.39,30.1,0.0,0.0,1
1,2.87,20.2,0.0,0.0,0
0,6.58,31.9,0.0,0.0,0
2,67.83,6.02,0.0,0.0,1
2,66.74,9.42,0.0,0.0,1
3,3.08,20.98,0.0,0.0,1
2,6.33,36.16,0.0,0.0,1
0,9.18,27.29,9.91,0.57,0
1,8.35,31.75,0.0,0.0,1
1,4.65,27.7,0.0,0.0,1
1,1.76,21.28,0.0,0.0,0
0,5.09,36.71,0.0,0.0,0
0,6.27,28.41,9.84,0.57,0
3,4.62,33.17,0.0,0.0,1
1,3.39,28.07,0.0,0.0,1
3,10.07,20.07,0.07,0.0,2
0,17.21,30.19,0.0,0.0,1
1,12.32,24.8,0.0,0.0,1
2,2.9,21.85,0.0,0.0,1
0,9.15,33.57,0.0,0.0,0
3,6.94,26.32,0.0,0.0,1
3,9.01,18.86,0.0,0.0,1
1,12.53,32.43,0.0,0.0,1
2,13.96,23.96,0.0,0.0,1
1,3.89,19.97,0.0,0.0,0
2,7.81,34.44,0.0,0.0,1
3,7.44,25.76,0.0,0.0,1
0,5.28,19.27,0.0,0.0,0
1,10.14,32.06,0.0,0.0,1
2,8.42,25.32,0.0,0.0,1
3,3.0,19.79,0.0,0.0,1
1,6.1,33.68,0.0,0.0,1
2,6.62,25.81,0.0,0.0,1
3,5.44,19.34,0.0,0.0,1
0,10.24,33.63,0.0,0.0,1
0,8.25,25.46,0.0,0.0,0
0,2.16,20.04,0.0,0.0,0
2,5.33,35.73,0.0,0.0,1
0,5.81,26.13,0.0,0.0,0
1,7.61,18.72,0.03,0.0,0
3,10.09,31.26,0.0,0.0,2
1,8.67,25.15,0.0,0.0,1
0,2.88,19.6,0.0,0.0,0
1,6.48,32.66,0.0,0.0,1
2,6.88,25.64,0.0,0.0,1
3,7.81,19.07,0.0,0.0,1
2,13.14,31.26,0.0,0.0,1
2,10.45,25.14,0.0,0.0,1
2,2.59,20.2,0.0,0.0,1
1,6.51,33.96,0.0,0.0,1
3,6.22,26.32,0.0,0.0,1
2,2.5,20.27,0.0,0.0,1
1,4.31,34.94,0.0,0.0,1
3,13.06,18.58,0.0,0.0,1
1,7.56,24.38,0.0,0.0,1
3,2.03,22.38,0.0,0.0,1
2,2.67,29.45,0.0,0.0,1
1,8.3,20.1,0.0,0.0,1
3,13.39,32.42,0.0,0.0,2
1,8.62,25.45,0.0,0.0,1
3,7.21,20.23,0.05,0.0,1
2,4.8,24.05,0.0,0.0,1
0,6.96,34.85,0.0,0.0,0
2,4.8,23.3,0.0,0.0,1
1,6.32,30.66,0.0,0.0,1
2,52.17,9.91,0.0,0.0,1
2,13.1,19.6,1.15,0.0,1
2,1.84,21.62,0.0,0.0,1
0,2.42,28.44,0.0,0.0,0
3,3.33,21.51,0.0,0.0,1
1,4.38,28.3,0.0,0.0,1
3,1.37,20.39,0.0,0.0,1
0,1.8,26.83,0.0,0.0,0
0,3.36,22.63,0.0,0.0,0
1,4.42,29.77,0.0,0.0,1
0,2.42,22.96,0.0,0.0,0
2,3.19,30.21,0.0,0.0,1
3,1.45,22.95,0.0,0.0,1
3,1.9,30.19,0.0,0.0,1
2,2.31,20.6,0.0,0.0,1
2,3.03,27.1,0.0,0.0,1
1,4.6,21.39,0.0,0.0,1
0,6.05,28.14,0.0,0.0,0
1,0.74,22.24,0.0,0.0,0
3,0.97,29.27,0.0,0.0,1
1,8.1,20.76,0.0,0.0,1
3,11.74,30.09,0.0,0.0,2
0,10.2,30.2,0.0,0.0,1
2,5.55,20.05,0.0,0.0,1
0,8.05,29.06,0.0,0.0,0
3,8.41,30.38,0.0,0.0,1
3,2.32,21.79,0.0,0.0,1
3,3.51,33.02,0.0,0.0,1
0,14.5,29.2,0.0,0.0,1
1,3.21,21.23,0.0,0.0,1
1,4.69,30.77,0.0,0.0,1
0,8.58,10.4,0.0,0.0,0
3,10.17,12.55,0.0,0.0,1
0,22.19,16.97,0.0,0.0,0
2,8.21,10.32,0.0,0.0,1
3,9.63,11.48,0.0,0.0,1
1,16.75,14.48,0.0,0.0,1
2,5.68,16.47,0.21,0.0,1
0,7.91,24.97,1.93,0.0,0
2,3.98,17.18,0.08,0.0,1
0,6.75,29.12,0.13,0.0,0
3,2.95,15.74,0.82,0.0,1
1,3.62,23.65,0.99,0.0,1
1,3.12,15.76,0.85,0.0,0
0,5.66,26.32,0.0,0.0,0
1,5.02,20.38,1.78,0.0,1
3,8.81,30.57,2.53,0.0,1
2,12.65,25.53,3.78,0.0,1
2,4.85,19.93,2.91,0.0,1
1,6.26,28.42,3.77,0.0,1
0,6.51,27.37,4.47,0.0,0
0,2.6,16.7,0.0,0.0,0
1,3.1,19.88,0.0,0.0,0
3,2.3,16.3,0.0,0.0,1
3,2.64,18.74,0.0,0.0,1
3,23.54,14.97,0.0,0.0,1
3,9.82,14.84,0.0,0.0,1
3,15.12,22.83,0.0,0.0,2
1,13.1,15.0,0.0,0.0,1
3,14.6,29.1,0.0,0.0,2
3,3.1,17.2,0.0,0.0,1
3,4.77,26.46,0.0,0.0,1
3,2.2,18.3,0.0,0.0,1
1,2.89,24.08,0.0,0.0,0
0,3.07,17.21,0.0,0.0,0
1,3.11,22.67,0.0,0.0,1
2,17.17,15.7,0.0,0.0,1
3,20.28,21.57,0.0,0.0,2
1,5.48,17.18,1.91,0.0,0
2,10.1,25.85,0.0,0.0,1
2,23.41,16.56,0.0,0.0,1
2,19.65,24.75,0.0,0.0,1
1,18.66,17.54,0.0,0.0,1
0,18.01,25.51,0.0,0.0,1
0,13.38,18.91,0.0,0.0,0
2,13.46,28.37,0.0,0.0,1
0,14.42,18.47,0.0,0.0,0
1,14.42,26.2,0.0,0.0,1
0,11.5,18.99,0.0,0.0,0
1,11.4,26.73,0.0,0.0,1
2,20.8,17.21,0.0,0.0,1
1,19.67,24.95,0.0,0.0,1
1,22.75,17.18,0.0,0.0,1
1,20.61,26.06,0.0,0.0,1
3,21.12,23.27,0.0,0.0,2
2,30.71,15.32,0.0,0.0,1
1,26.82,23.06,0.0,0.0,1
1,27.53,21.82,0.0,0.0,1
2,18.96,17.07,0.0,0.0,1
2,23.57,29.46,0.0,0.0,1
2,18.39,23.84,0.0,0.0,1
2,19.08,22.7,0.0,0.0,1
0,18.94,17.19,0.0,0.0,0
3,22.65,31.1,0.0,0.0,2
1,18.05,24.91,0.0,0.0,1
0,18.75,22.93,0.0,0.0,1
2,18.97,17.01,0.0,0.0,1
3,23.88,28.92,0.0,0.0,2
2,18.5,23.48,0.0,0.0,1
3,19.19,22.62,0.0,0.0,2
3,17.2,17.95,0.0,0.0,1
0,17.98,25.26,0.0,0.0,1
0,16.15,18.04,0.0,0.0,0
2,15.83,26.97,0.0,0.0,1
1,13.37,18.76,0.0,0.0,1
1,13.95,25.34,0.0,0.0,1
0,22.1,17.18,0.0,0.0,0
0,21.28,24.41,0.0,0.0,1
3,27.0,15.87,0.0,0.0,1
0,25.74,19.86,0.0,0.0,0
2,19.74,17.19,0.0,0.0,1
3,24.03,29.43,0.0,0.0,2
0,2.4,21.4,0.0,0.0,0
2,2.4,22.1,0.0,0.0,1
1,2.1,21.1,0.0,0.0,0
1,53.35,9.4,0.0,0.0,0
2,14.75,17.47,0.0,0.0,1
0,16.77,26.97,0.0,0.0,1
2,18.95,25.93,0.0,0.0,1
2,14.16,28.23,0.0,0.0,1
0,9.8,30.32,0.0,0.0,0
2,3.48,19.15,0.0,0.0,1
3,6.2,31.54,0.0,0.0,1
2,2.83,19.28,0.0,0.0,0
2,4.33,32.22,0.0,0.0,1
3,16.97,17.84,0.0,0.0,1
2,16.82,24.52,0.0,0.0,1
0,6.18,20.25,0.0,0.0,0
0,9.63,26.71,0.0,0.0,0
3,68.87,6.27,0.0,0.0,1
2,66.4,9.42,0.0,0.0,1
0,12.68,18.85,0.0,0.0,0
0,14.44,24.78,0.0,0.0,1
2,3.81,20.83,0.0,0.0,1
1,5.22,27.5,0.0,0.0,1
3,15.19,18.24,0.0,0.0,1
3,15.13,25.16,0.0,0.0,2
1,5.23,20.46,0.0,0.0,1
3,8.1,27.31,0.0,0.0,1
1,13.48,18.59,0.0,0.0,1
3,13.69,25.25,0.0,0.0,2
1,5.1,20.45,0.0,0.0,1
0,7.27,27.18,0.0,0.0,0
0,20.0,17.25,0.0,0.0,0
2,19.38,24.88,0.0,0.0,1
2,5.64,20.48,0.0,0.0,1
2,10.65,27.75,0.0,0.0,1
1,14.38,18.33,0.0,0.0,1
2,13.83,25.75,0.0,0.0,1
1,4.91,20.43,0.0,0.0,1
0,7.8,27.63,0.0,0.0,0
0,12.56,19.17,0.0,0.0,0
2,11.78,25.54,0.0,0.0,1
2,6.08,20.65,0.0,0.0,1
3,7.68,26.75,0.0,0.0,1
2,13.38,19.32,0.0,0.0,1
3,12.25,25.49,0.0,0.0,2
1,6.24,21.0,0.0,0.0,1
3,8.75,26.53,0.0,0.0,1
0,16.89,21.26,0.0,0.0,1
2,21.2,28.48,0.0,0.0,1
1,5.59,24.07,0.0,0.0,1
2,11.68,32.16,0.0,0.0,1
0,20.47,16.68,0.0,0.0,0
2,21.65,23.58,0.0,0.0,1
1,8.01,19.36,0.0,0.0,0
1,13.44,26.18,0.0,0.0,1
1,18.89,17.06,0.0,0.0,1
1,20.38,29.7,0.0,0.0,1
3,5.81,19.88,0.0,0.0,1
3,10.23,34.17,0.0,0.0,2
0,21.28,16.48,0.0,0.0,0
0,22.03,21.71,0.0,0.0,1
2,9.09,19.1,0.0,0.0,1
1,14.38,23.83,0.0,0.0,1
2,15.93,18.67,0.0,0.0,1
1,15.13,23.77,0.0,0.0,1
3,5.65,28.05,0.0,0.0,1
0,5.43,33.78,0.0,0.0,0
3,3.15,21.12,0.0,0.0,1
2,5.67,29.45,0.0,0.0,1
0,4.96,30.18,0.0,0.0,0
1,2.43,23.32,0.0,0.0,0
0,8.82,21.76,0.0,0.0,0
1,8.74,26.64,0.0,0.0,1
1,3.84,31.0,0.0,0.0,1
3,2.64,30.94,0.0,0.0,1
0,3.41,30.76,0.0,0.0,0
1,7.13,21.78,0.0,0.0,1
0,8.22,26.45,0.0,0.0,0
0,2.38,30.2,0.0,0.0,0
1,3.95,36.28,0.0,0.0,1
0,2.35,29.9,0.0,0.0,0
0,1.92,31.47,0.0,0.0,0
0,4.65,20.18,0.0,0.0,0
0,7.42,19.58,0.0,0.0,0
1,4.47,20.37,0.0,0.0,1
1,7.2,19.78,0.0,0.0,0
3,20.71,17.14,0.0,0.0,1
0,62.44,8.53,0.0,0.0,0
0,68.53,4.63,1.26,0.0,0
1,76.16,3.87,0.55,0.0,0
1,10.92,14.03,0.0,0.0,1
1,8.03,11.33,0.0,0.0,0
2,17.53,28.16,0.0,0.0,1
0,7.98,18.31,1.02,0.0,0
3,5.27,23.69,0.0,0.0,1
3,72.28,5.24,0.62,0.0,1
1,3.83,21.68,0.0,0.0,1
0,3.56,19.78,0.18,0.0,0
0,13.6,27.88,0.0,0.0,1
1,10.31,21.72,0.0,0.0,1
2,2.54,15.21,0.03,0.0,0
1,6.56,25.8,1.48,0.0,1
3,4.92,20.7,2.22,0.0,1
3,11.34,22.6,0.0,0.0,2
2,12.41,20.33,0.0,0.0,1
2,6.21,26.26,0.0,0.0,1
2,3.68,18.09,0.0,0.0,1
2,6.61,21.13,0.0,0.0,1
3,3.16,11.0,0.0,0.0,1
1,4.56,21.01,0.0,0.0,1
0,2.38,11.4,0.14,0.0,0
3,22.04,17.51,0.86,0.0,1
1,18.61,14.27,0.0,0.0,1
1,6.44,25.29,0.0,0.0,1
3,4.09,20.93,0.0,0.0,1
3,14.56,31.06,0.0,0.0,2
0,9.08,20.62,0.0,0.0,0
2,4.81,27.94,0.0,0.0,1
3,3.81,20.53,0.0,0.0,1
2,6.7,25.53,0.0,0.0,1
1,5.32,20.86,0.0,0.0,1
3,4.49,28.99,0.0,0.0,1
0,3.77,21.5,0.0,0.0,0
1,7.37,32.5,0.0,0.0,1
0,3.35,20.4,0.73,0.0,0
3,7.97,19.84,0.0,0.0,1
1,15.36,31.4,0.0,0.0,1
3,10.91,25.14,0.0,0.0,2
1,6.88,20.2,0.0,0.0,1
0,8.38,24.39,0.0,0.0,0
3,7.12,20.61,0.0,0.0,1
3,10.7,27.43,0.41,0.0,2
2,10.13,25.08,0.0,0.0,1
2,6.35,26.31,0.0,0.0,1
0,32.63,20.48,0.14,0.0,1
2,30.14,16.17,0.27,0.0,1
3,14.22,29.59,0.04,0.0,2
0,12.12,18.39,0.73,0.0,0
3,12.76,24.26,0.04,0.0,2
3,27.11,21.5,0.41,0.0,2
1,20.98,21.13,0.1,0.0,1
1,22.9,16.56,0.2,0.0,1
3,4.57,28.96,0.0,0.0,1
3,3.99,21.44,0.0,0.0,1
2,21.43,28.53,0.03,0.0,1
1,17.9,17.43,0.14,0.0,1
1,22.33,21.45,0.05,0.0,1
0,20.36,16.9,0.2,0.0,0
1,23.86,26.79,0.05,0.0,1
1,22.84,17.02,0.23,0.0,1
2,23.39,20.88,0.03,0.0,1
1,5.0,27.87,0.0,0.0,1
0,11.2,23.56,0.01,0.0,1
2,9.96,19.88,0.05,0.0,1
1,12.68,23.41,0.03,0.0,1
3,4.09,20.93,0.0,0.0,1
1,4.22,20.43,0.01,0.0,1
1,11.78,25.83,1.51,0.0,1
0,2.63,31.89,0.0,0.0,0
3,2.07,22.07,0.0,0.0,1
3,4.44,29.75,0.07,0.0,1
0,1.64,19.77,0.0,0.0,0
0,4.51,29.12,0.0,0.0,0
2,5.53,27.33,0.0,0.0,1
0,51.6,8.85,0.89,0.0,0
3,53.23,15.28,0.0,0.0,1
2,43.75,12.53,0.0,0.0,1
0,50.17,11.16,2.11,0.0,0
2,3.3,19.28,0.0,0.0,1
3,7.77,27.94,0.11,0.0,1
2,9.48,28.04,0.16,0.0,1
3,10.57,25.72,0.15,0.0,2
3,8.35,28.6,0.0,0.0,1
1,5.63,30.73,0.0,0.0,1
3,3.53,22.49,0.0,0.0,1
0,6.71,30.97,0.0,0.0,0
1,4.73,23.42,0.0,0.0,1
0,5.24,22.28,0.0,0.0,0
2,9.59,32.08,0.0,0.0,1
0,4.33,23.11,0.0,0.0,0
2,7.63,26.52,0.0,0.0,1
0,14.64,28.01,0.0,0.0,1
0,52.3,16.9,0.0,0.0,0
0,48.5,12.59,0.0,0.0,0
1,54.72,13.81,1.55,0.0,1
3,44.01,15.65,0.0,0.0,1
2,12.04,27.54,0.0,0.0,1
2,11.43,20.97,0.0,0.0,1
2,9.5,29.52,0.0,0.0,1
1,12.68,20.58,0.0,0.0,1
1,11.64,30.15,0.08,0.0,1
0,9.73,21.95,0.0,0.0,0
1,7.02,30.87,0.0,0.0,1
1,5.52,23.23,0.0,0.0,1
0,11.5,33.17,0.0,0.0,1
1,9.91,25.95,0.0,0.0,1
1,20.77,25.96,0.0,0.0,1
1,16.96,30.9,0.0,0.0,1
3,1.32,10.56,52.38,8.43,2
1,1.43,11.14,57.39,9.14,1
2,2.1,10.6,53.0,0.0,1
0,1.7,9.8,55.2,5.98,1
2,1.8,10.6,59.3,6.43,2
0,1.2,10.7,53.3,1.63,1
1,11.03,6.2,53.87,3.48,1
1,15.4,8.0,63.4,11.65,2
2,12.1,7.3,48.4,0.0,1
1,7.83,6.7,43.7,7.18,1
2,9.1,7.8,51.6,8.14,2
1,10.58,6.66,46.32,7.4,1
3,11.22,6.79,49.05,8.19,2
0,16.3,7.0,44.6,2.18,1
0,5.6,6.1,47.4,0.0,0
1,10.5,4.3,54.6,0.0,1
0,1.5,5.2,43.3,2.42,0
1,12.2,7.0,69.5,20.34,2
2,9.58,6.59,54.46,16.05,2
3,7.1,6.7,43.5,0.0,1
0,3.9,8.7,49.5,0.0,0
2,6.0,9.5,47.8,1.78,1
3,6.6,10.5,52.6,1.94,2
3,2.42,10.75,51.88,4.62,2
2,2.14,13.0,61.93,3.59,1
2,5.0,6.6,56.0,0.0,1
1,3.5,8.8,50.1,3.17,1
0,4.6,14.52,47.11,6.94,1
1,4.4,10.4,39.8,7.7,1
0,4.8,11.4,43.7,8.46,1
0,4.4,8.4,48.5,8.14,1
1,4.8,9.2,52.7,8.84,1
3,1.2,9.1,55.7,1.3,1
2,1.71,9.8,55.89,2.87,1
0,2.2,12.1,43.8,1.44,0
0,3.1,8.7,47.5,0.53,0
3,3.4,9.5,52.2,0.58,1
3,4.4,7.9,52.3,5.68,2
0,4.8,8.6,56.9,6.18,1
2,3.2,8.0,41.3,3.52,1
1,3.8,9.5,49.2,4.2,1
1,3.5,7.6,43.3,0.0,0
3,2.9,9.1,40.5,2.29,1
2,2.92,13.32,42.47,3.71,1
1,2.5,8.7,44.3,4.76,0
0,4.6,8.9,43.5,4.67,0
0,3.3,8.5,48.3,3.85,0
2,3.6,9.4,53.1,4.23,1
1,4.53,10.67,47.54,5.73,1
1,4.27,12.96,55.77,6.42,2
2,3.4,8.8,47.8,9.68,1
3,3.33,8.85,49.42,5.67,2
3,4.0,9.0,54.5,6.2,2
1,2.6,7.7,53.6,0.0,0
0,5.7,7.9,49.6,0.0,0
0,3.5,12.45,42.71,4.34,1
3,4.07,16.27,51.16,5.77,2
2,5.4,8.4,51.4,3.84,1
0,5.9,9.2,56.4,4.22,1
2,5.3,13.35,71.98,6.2,2
2,9.5,12.0,68.4,1.26,2
2,3.4,11.0,76.2,8.27,2
1,12.05,2.73,18.84,2.04,1
2,4.2,10.0,76.7,13.16,2
0,8.8,2.9,21.9,0.0,0
3,0.8,5.9,57.8,0.0,1
1,0.27,6.4,86.13,61.33,1
2,0.3,6.1,58.7,30.51,2
0,8.5,2.4,42.9,36.11,1
3,9.8,5.1,79.2,0.0,1
1,12.5,2.4,38.0,32.94,2
1,20.05,3.48,52.84,39.96,2
1,8.14,4.6,80.16,39.53,2
1,15.1,5.3,53.4,0.0,1
1,10.3,4.4,63.2,57.39,2
0,15.2,7.0,44.3,0.0,0
1,23.3,6.8,46.7,0.0,1
3,10.8,5.0,53.8,0.0,2
0,10.2,5.2,51.5,0.0,1
0,12.0,4.8,77.7,42.52,2
0,9.6,5.5,52.8,29.53,1
0,9.1,2.9,61.6,27.42,1
1,3.24,4.17,81.25,42.13,2
3,13.8,4.4,74.6,46.62,3
2,16.4,3.9,49.2,0.0,1
0,11.7,3.4,79.5,35.71,2
0,12.1,3.5,50.5,0.0,1
2,13.96,5.0,53.64,33.36,2
2,17.9,5.2,52.5,0.0,1
1,14.2,6.1,48.5,0.0,1
0,15.93,3.63,60.31,37.76,2
3,11.54,3.47,64.03,37.3,3
2,8.4,3.0,79.6,0.0,1
1,2.7,5.4,61.0,36.66,1
1,4.3,7.3,57.7,0.0,1
0,9.5,3.9,80.9,48.95,1
1,12.4,5.4,57.2,35.49,2
1,17.75,3.16,55.36,39.22,2
0,17.91,2.99,56.2,41.79,2
3,9.8,4.0,80.0,44.21,2
1,3.5,3.7,81.92,43.29,2
1,14.6,5.3,53.0,0.0,1
2,22.5,5.5,25.5,21.8,2
2,12.7,5.5,35.5,0.0,1
3,16.3,4.8,63.9,36.61,3
3,14.9,4.0,76.6,0.0,2
2,29.1,6.2,50.2,0.0,1
0,18.8,6.1,68.9,20.24,2
3,3.7,5.0,78.3,0.0,1
2,14.2,6.6,72.7,37.43,2
0,17.91,5.97,67.49,32.84,2
3,24.72,5.1,65.36,32.9,3
3,19.77,3.63,65.75,37.1,3
3,25.2,4.6,66.1,0.0,2
3,21.33,3.98,61.02,38.04,3
3,22.6,4.9,68.2,0.0,2
2,28.3,5.7,58.4,0.0,1
3,19.14,5.21,71.0,40.67,3
1,26.4,3.6,66.4,49.58,2
1,24.52,4.33,68.2,46.0,2
3,7.3,3.7,70.9,46.36,2
1,2.7,4.2,84.0,45.42,1
3,9.8,5.6,76.9,19.92,2
3,10.6,6.69,77.66,24.85,3
1,25.8,4.0,66.78,37.3,2
3,9.1,10.6,59.7,25.39,3
2,16.9,4.0,67.7,44.8,2
2,12.8,5.6,73.8,17.6,2
1,18.1,6.2,68.7,24.66,2
0,14.7,6.1,65.7,0.0,1
2,19.2,6.5,67.3,0.0,1
0,18.9,5.4,59.1,0.0,1
2,21.0,6.0,65.7,0.0,1
1,16.2,6.5,68.4,0.0,1
1,23.82,8.92,58.15,28.58,2
0,24.4,5.3,57.7,0.0,1
3,25.0,8.2,52.1,0.0,2
1,27.5,9.1,57.3,0.0,1
1,23.8,9.0,58.9,0.0,1
1,21.1,8.8,65.6,35.44,2
2,13.6,4.1,68.0,47.56,2
1,26.22,5.37,63.78,21.65,2
2,32.5,4.9,58.3,0.0,1
1,12.5,2.9,80.4,0.0,1
1,16.8,3.9,73.4,39.81,2
2,22.1,4.5,68.0,19.73,2
1,18.0,4.8,69.9,31.65,2
0,34.0,10.0,50.8,0.0,1
0,28.57,3.57,66.26,0.0,1
0,19.55,5.35,67.34,27.31,2
0,19.48,4.0,61.22,36.51,2
2,23.1,4.7,65.6,40.36,2
3,23.4,5.9,60.0,24.86,3
3,23.24,3.84,70.64,42.95,3
2,20.0,4.5,72.1,39.3,2
2,38.5,7.4,45.7,0.75,1
1,15.2,5.0,73.6,37.5,2
0,16.41,4.9,72.6,35.07,2
1,22.74,10.93,59.42,4.53,2
1,25.12,12.41,56.74,6.98,2
1,1.3,7.9,82.2,1.07,1
1,1.4,10.0,83.7,0.29,1
3,2.1,12.3,78.6,0.0,1
2,1.5,13.1,78.9,0.0,1
0,3.2,12.1,76.6,0.94,1
3,3.4,11.6,77.3,0.0,2
0,2.3,12.9,76.4,0.0,0
3,13.77,7.6,71.73,10.32,3
2,7.2,13.5,72.3,0.0,1
1,22.3,9.2,60.8,0.0,1
3,0.9,9.6,80.4,1.01,1
0,9.2,9.0,73.8,0.0,0
1,8.64,9.46,74.05,1.29,1
1,26.43,6.64,61.3,8.18,2
3,21.1,9.3,61.7,3.18,2
1,24.54,11.47,58.38,10.5,2
3,16.4,7.3,70.73,15.48,3
0,25.0,9.8,58.2,0.0,1
3,26.7,13.5,53.8,0.0,2
2,14.13,10.58,69.55,1.19,2
2,1.7,9.3,80.9,0.33,1
3,25.9,9.0,22.8,0.25,1
0,21.0,8.2,45.8,11.26,1
3,8.7,7.4,37.1,0.0,1
1,20.9,9.2,47.0,11.35,2
2,6.6,11.9,73.5,0.0,1
2,18.3,10.8,63.5,4.41,2
3,22.4,7.0,44.6,19.78,2
1,21.9,8.0,37.2,6.95,1
1,18.5,5.4,47.8,27.53,2
3,25.2,7.1,45.7,25.87,2
3,24.93,5.31,47.06,18.15,2
1,25.25,4.93,51.33,26.65,2
2,22.9,5.2,50.8,0.0,1
2,19.9,4.5,57.4,31.92,2
1,18.3,3.1,59.5,35.11,2
1,24.5,6.4,30.0,14.55,2
2,22.7,6.14,47.93,22.75,2
2,18.7,5.9,39.0,21.1,2
2,1.69,8.87,44.17,3.53,1
1,2.02,10.32,52.65,3.47,1
3,1.8,9.1,46.3,0.81,1
0,1.9,9.9,50.3,0.88,0
0,1.8,7.91,48.1,14.76,1
3,2.21,8.87,55.04,13.34,2
0,2.0,8.7,44.8,1.56,0
0,2.1,9.4,48.7,1.7,0
3,2.1,8.8,40.4,8.09,1
3,2.3,9.6,44.1,8.79,1
1,6.1,7.4,32.1,0.0,0
1,10.8,7.7,25.0,0.0,1
2,13.5,7.7,46.0,2.03,1
0,6.9,8.1,79.0,6.0,1
0,3.8,7.9,84.1,25.66,1
3,11.4,6.9,41.4,0.0,1
3,16.07,4.49,53.0,31.47,3
2,3.25,3.48,61.0,32.73,2
0,9.5,4.6,53.3,4.85,1
0,10.8,6.5,40.7,0.0,0
0,8.4,5.9,51.0,17.78,1
1,10.2,7.4,49.1,0.0,1
1,11.3,5.3,57.9,0.0,1
2,12.3,7.1,44.2,0.0,1
1,7.4,7.0,48.3,8.22,1
3,12.0,7.1,73.0,0.0,2
1,6.83,5.23,37.75,8.32,1
3,3.1,9.77,73.65,16.03,2
2,2.5,5.2,36.7,0.0,0
3,1.7,10.0,73.6,2.21,2
2,7.7,7.8,28.9,0.0,1
2,9.7,6.4,28.3,0.0,1
3,9.2,6.1,29.0,0.0,1
2,2.7,10.9,71.3,7.21,2
0,1.4,8.9,73.9,0.0,0
1,1.5,12.8,71.0,0.0,1
0,6.5,8.5,29.4,0.0,0
0,11.0,1.9,34.0,15.65,1
3,12.5,2.4,37.1,0.0,1
3,12.9,3.4,31.6,0.0,1
0,13.6,4.4,32.9,12.06,1
0,10.0,1.8,34.9,9.89,1
2,11.9,2.7,33.5,0.0,1
2,11.0,2.0,39.8,14.29,2
0,12.2,2.8,38.5,0.0,0
0,22.41,4.15,38.44,27.39,1
1,15.4,3.5,29.6,0.0,1
1,16.6,2.1,37.3,18.52,2
2,17.6,2.8,28.5,0.0,1
3,13.2,5.9,30.2,0.0,1
3,11.6,5.5,20.8,11.58,2
2,16.1,3.0,42.6,21.4,2
2,8.7,1.5,47.2,23.86,2
2,12.9,3.8,39.1,0.0,1
0,10.8,2.6,48.0,28.31,1
1,10.0,1.9,32.9,16.23,1
2,16.69,4.5,59.61,25.18,2
0,22.2,4.9,52.2,0.0,1
2,9.75,3.9,34.83,18.88,2
2,9.3,4.5,26.4,0.0,1
1,14.4,4.8,32.6,12.68,2
1,31.4,6.9,52.1,0.0,1
0,30.4,6.7,50.4,0.0,1
0,26.07,6.16,48.62,3.72,1
1,28.59,6.5,56.24,4.23,1
3,34.6,6.4,47.5,0.17,1
3,38.1,7.3,45.1,0.74,1
2,6.0,7.1,52.6,0.18,1
1,4.3,10.4,71.0,0.0,1
3,6.47,10.86,52.04,5.55,2
1,6.4,9.5,52.0,4.3,1
0,4.6,9.5,40.2,6.67,1
1,3.4,10.3,53.1,1.17,1
1,6.3,8.6,46.0,1.63,1
3,4.7,8.7,51.1,8.46,2
0,4.3,8.6,50.2,0.31,0
1,3.91,9.77,50.12,7.28,1
1,6.0,9.6,44.6,6.25,1
0,2.0,8.3,42.1,4.76,0
1,4.3,9.9,52.7,1.77,1
1,11.2,3.3,41.1,25.75,2
2,18.3,7.1,43.7,0.0,1
0,16.4,6.2,50.9,31.73,2
0,12.2,5.0,51.6,0.0,1
1,13.2,5.4,56.1,0.0,1
2,21.79,6.41,63.49,1.5,2
3,7.98,4.06,72.64,27.24,2
1,9.95,4.2,70.32,26.13,2
3,2.85,5.7,44.64,0.88,1
3,7.99,8.2,49.38,3.71,1
3,9.7,6.47,42.98,4.91,1
0,14.1,7.9,32.9,0.0,0
3,1.5,9.8,57.9,0.0,1
2,0.0,0.0,27.7,0.0,0
3,0.0,0.1,24.1,0.0,0
2,0.4,0.1,46.9,0.0,0
0,0.0,0.0,0.0,0.0,0
0,0.0,0.0,61.5,0.0,0
3,1.9,8.4,18.1,0.0,0
2,7.61,40.44,41.22,0.0,1
2,5.48,14.13,68.49,5.74,2
0,17.9,6.8,66.4,0.0,1
1,28.4,5.7,58.2,0.0,1
3,2.4,13.2,48.1,1.44,1
1,5.0,9.7,47.3,5.08,1
1,3.3,10.7,54.3,4.14,1
1,10.1,4.9,56.7,12.95,2
3,9.4,5.5,55.5,23.07,2
1,9.3,6.8,28.7,0.0,0
0,7.3,8.5,53.4,0.0,0
3,24.4,4.1,63.9,37.57,3
1,3.9,10.0,77.1,0.0,1
3,36.2,3.7,50.2,7.33,2
3,30.8,5.7,42.3,0.15,1
